student_id,jurusan,semester_ke,mata_kuliah,sks,nilai,bobot_nilai,kemampuan_laten
S16,Farmasi,3,Fisiologi,4,B+,3.3,0.56
S16,Farmasi,3,Biokimia,3,A-,3.7,0.56
S16,Farmasi,3,Bahasa Indonesia,2,A-,3.7,0.56
S17,Manajemen,1,Kewarganegaraan,2,A,4.0,0.38
S17,Manajemen,1,Pengantar Matematika,2,A-,3.7,0.38
S17,Manajemen,1,Kalkulus I,3,A,4.0,0.38
S17,Manajemen,1,Agama,2,A,4.0,0.38
S17,Manajemen,1,Aljabar Linear,3,A-,3.7,0.38
S17,Manajemen,1,Bahasa Inggris,2,A,4.0,0.38
S17,Manajemen,2,Kewarganegaraan,2,A,4.0,0.38
S17,Manajemen,2,Kalkulus II,3,B-,2.7,0.38
S17,Manajemen,2,Pancasila,2,A,4.0,0.38
S17,Manajemen,2,Agama,2,A-,3.7,0.38
S17,Manajemen,2,Statistika,3,B+,3.3,0.38
S17,Manajemen,3,Statistika Inferensial,3,B-,2.7,0.38
S17,Manajemen,3,Kewirausahaan,2,B,3.0,0.38
S17,Manajemen,3,Bahasa Indonesia,2,A,4.0,0.38
S17,Manajemen,3,Kerja Praktik,3,B+,3.3,0.38
S17,Manajemen,3,Etika Profesi,2,A,4.0,0.38
S17,Manajemen,4,Manajemen,3,A-,3.7,0.38
S17,Manajemen,4,Pemasaran,3,B+,3.3,0.38
S17,Manajemen,4,Pancasila,2,A,4.0,0.38
S17,Manajemen,4,Kewirausahaan,2,B+,3.3,0.38
S17,Manajemen,4,Kalkulus III,3,A-,3.7,0.38
S17,Manajemen,4,Akuntansi Keuangan,3,B-,2.7,0.38
S18,Teknik Elektro,1,Seminar,1,A-,3.7,0.116
S18,Teknik Elektro,1,Etika Profesi,2,A-,3.7,0.116
S18,Teknik Elektro,1,Kewirausahaan,2,B+,3.3,0.116
S18,Teknik Elektro,1,Metodologi Penelitian,2,B+,3.3,0.116
S18,Teknik Elektro,1,Pancasila,2,A-,3.7,0.116
S18,Teknik Elektro,1,Kewarganegaraan,2,A,4.0,0.116
S18,Teknik Elektro,2,Kalkulus II,3,B+,3.3,0.116
S18,Teknik Elektro,2,Kimia Organik,3,A,4.0,0.116
S18,Teknik Elektro,2,Fisika,3,B-,2.7,0.116
S18,Teknik Elektro,2,Kimia Dasar,3,B+,3.3,0.116
S18,Teknik Elektro,2,Statistika Inferensial,3,B,3.0,0.116
S18,Teknik Elektro,3,Bahasa Indonesia,2,B+,3.3,0.116
S18,Teknik Elektro,3,Agama,2,A,4.0,0.116
S18,Teknik Elektro,3,Kewirausahaan,2,A,4.0,0.116
S18,Teknik Elektro,3,Pengantar Matematika,2,A-,3.7,0.116
S18,Teknik Elektro,3,Skripsi,6,C,2.0,0.116
S18,Teknik Elektro,3,Pancasila,2,A,4.0,0.116
S18,Teknik Elektro,3,Matematika Diskrit,3,B-,2.7,0.116
S18,Teknik Elektro,4,Matematika Diskrit,3,B-,2.7,0.116
S18,Teknik Elektro,4,Agama,2,A-,3.7,0.116
S18,Teknik Elektro,4,Kewarganegaraan,2,B+,3.3,0.116
S18,Teknik Elektro,4,Fisika Dasar I,3,A,4.0,0.116
S18,Teknik Elektro,4,Statistika,3,C,2.0,0.116
S19,Manajemen,1,Kewarganegaraan,2,A,4.0,0.847
S19,Manajemen,1,Statistika Inferensial,3,B-,2.7,0.847
S19,Manajemen,1,Pancasila,2,A-,3.7,0.847
S19,Manajemen,1,Pengantar Ekonomi,3,B,3.0,0.847
S19,Manajemen,1,Kalkulus I,3,A,4.0,0.847
S19,Manajemen,2,Agama,2,A,4.0,0.847
S19,Manajemen,2,Metodologi Penelitian,2,B+,3.3,0.847
S19,Manajemen,2,Manajemen,3,A,4.0,0.847
S19,Manajemen,2,Kewirausahaan,2,A-,3.7,0.847
S19,Manajemen,2,Kerja Praktik,3,A,4.0,0.847
S19,Manajemen,3,Bahasa Indonesia,2,A,4.0,0.847
S19,Manajemen,3,Perilaku Organisasi,3,A,4.0,0.847
S19,Manajemen,3,Pancasila,2,B+,3.3,0.847
S19,Manajemen,3,Statistika,3,A,4.0,0.847
S19,Manajemen,3,Kewarganegaraan,2,A,4.0,0.847
S19,Manajemen,3,Bahasa Inggris,2,A-,3.7,0.847
S19,Manajemen,4,Bahasa Inggris,2,A-,3.7,0.847
S19,Manajemen,4,Kalkulus II,3,B,3.0,0.847
S19,Manajemen,4,Matematika Diskrit,3,A,4.0,0.847
S19,Manajemen,4,Akuntansi Keuangan,3,A,4.0,0.847
S19,Manajemen,4,Kewirausahaan,2,A,4.0,0.847
S19,Manajemen,4,Aljabar Linear,3,A,4.0,0.847
S19,Manajemen,5,Etika Profesi,2,B+,3.3,0.847
S19,Manajemen,5,Seminar,1,A,4.0,0.847
S19,Manajemen,5,Skripsi,6,A,4.0,0.847
S19,Manajemen,5,Pengantar Matematika,2,A-,3.7,0.847
S19,Manajemen,5,Pemasaran,3,A,4.0,0.847
S19,Manajemen,5,Kalkulus III,3,B,3.0,0.847
S20,Teknik Informatika,1,Grafika Komputer,3,A,4.0,0.472
S20,Teknik Informatika,1,Bahasa Inggris,2,A,4.0,0.472
S20,Teknik Informatika,1,Pemrograman Mobile,3,B+,3.3,0.472
S20,Teknik Informatika,1,Bahasa Indonesia,2,A-,3.7,0.472
S20,Teknik Informatika,1,Kimia Organik,3,A-,3.7,0.472
S20,Teknik Informatika,1,Kewarganegaraan,2,A,4.0,0.472
S20,Teknik Informatika,1,Fisika,3,C,2.0,0.472
S20,Teknik Informatika,2,Fisika,3,A,4.0,0.472
S20,Teknik Informatika,2,Basis Data,3,A,4.0,0.472
S20,Teknik Informatika,2,Pemrograman Berorientasi Objek,3,C,2.0,0.472
S20,Teknik Informatika,2,Agama,2,A-,3.7,0.472
S20,Teknik Informatika,2,Pengantar Matematika,2,B+,3.3,0.472
S20,Teknik Informatika,2,Jaringan Komputer,3,A,4.0,0.472
S20,Teknik Informatika,3,Kalkulus III,3,C+,2.3,0.472
S20,Teknik Informatika,3,Kalkulus II,3,B,3.0,0.472
S20,Teknik Informatika,3,Fisika Dasar II,3,B+,3.3,0.472
S20,Teknik Informatika,3,Kerja Praktik,3,A,4.0,0.472
S20,Teknik Informatika,3,Struktur Data,3,B,3.0,0.472
S20,Teknik Informatika,3,Statistika Inferensial,3,A-,3.7,0.472
S20,Teknik Informatika,4,Rekayasa Perangkat Lunak,3,B+,3.3,0.472
S20,Teknik Informatika,4,Agama,2,A,4.0,0.472
S20,Teknik Informatika,4,Kewarganegaraan,2,A,4.0,0.472
S20,Teknik Informatika,4,Bahasa Inggris,2,A-,3.7,0.472
S20,Teknik Informatika,4,Etika Profesi,2,A,4.0,0.472
S21,Hukum,1,Kewarganegaraan,2,A-,3.7,0.345
S21,Hukum,1,Hukum Pidana,3,B-,2.7,0.345
S21,Hukum,1,Bahasa Indonesia,2,A,4.0,0.345
S21,Hukum,1,Pancasila,2,A,4.0,0.345
S21,Hukum,1,Kewarganegaraan,2,A,4.0,0.345
S21,Hukum,1,Metodologi Penelitian,2,A,4.0,0.345
S21,Hukum,1,Etika Profesi,2,B+,3.3,0.345
S21,Hukum,2,Etika Profesi,2,A,4.0,0.345
S21,Hukum,2,Seminar,1,A-,3.7,0.345
S21,Hukum,2,Pancasila,2,A,4.0,0.345
S21,Hukum,2,Kewirausahaan,2,A-,3.7,0.345
S21,Hukum,2,Hukum Perdata,3,A,4.0,0.345
S21,Hukum,3,Kerja Praktik,3,A-,3.7,0.345
S21,Hukum,3,Skripsi,6,A,4.0,0.345
S21,Hukum,3,Bahasa Inggris,2,B+,3.3,0.345
S21,Hukum,3,Bahasa Inggris,2,A-,3.7,0.345
S21,Hukum,3,Kewirausahaan,2,A,4.0,0.345
S21,Hukum,4,Agama,2,A,4.0,0.345
S21,Hukum,4,Bahasa Indonesia,2,A,4.0,0.345
S22,Ilmu Komunikasi,1,Agama,2,B+,3.3,0.474
S22,Ilmu Komunikasi,1,Kewirausahaan,2,A,4.0,0.474
S22,Ilmu Komunikasi,1,Kewirausahaan,2,A,4.0,0.474
S22,Ilmu Komunikasi,1,Pemasaran,3,A-,3.7,0.474
S22,Ilmu Komunikasi,1,Pancasila,2,A,4.0,0.474
S22,Ilmu Komunikasi,1,Etika Profesi,2,A,4.0,0.474
S22,Ilmu Komunikasi,2,Bahasa Indonesia,2,A,4.0,0.474
S22,Ilmu Komunikasi,2,Skripsi,6,A,4.0,0.474
S22,Ilmu Komunikasi,2,Bahasa Inggris,2,A,4.0,0.474
S22,Ilmu Komunikasi,2,Komunikasi Organisasi,3,B,3.0,0.474
S22,Ilmu Komunikasi,2,Metodologi Penelitian,2,A,4.0,0.474
S23,Manajemen,1,Statistika Inferensial,3,B+,3.3,0.432
S23,Manajemen,1,Kewarganegaraan,2,A-,3.7,0.432
S23,Manajemen,1,Pengantar Ekonomi,3,B+,3.3,0.432
S23,Manajemen,1,Bahasa Inggris,2,B+,3.3,0.432
S23,Manajemen,1,Kalkulus III,3,B+,3.3,0.432
S23,Manajemen,1,Seminar,1,A-,3.7,0.432
S23,Manajemen,2,Aljabar Linear,3,B+,3.3,0.432
S23,Manajemen,2,Kalkulus II,3,C,2.0,0.432
S23,Manajemen,2,Pancasila,2,B+,3.3,0.432
S23,Manajemen,2,Kerja Praktik,3,B,3.0,0.432
S23,Manajemen,2,Kalkulus I,3,B-,2.7,0.432
S23,Manajemen,3,Agama,2,A,4.0,0.432
S23,Manajemen,3,Etika Profesi,2,B+,3.3,0.432
S23,Manajemen,3,Pemasaran,3,A-,3.7,0.432
S23,Manajemen,3,Agama,2,A,4.0,0.432
S23,Manajemen,3,Bahasa Indonesia,2,B+,3.3,0.432
S23,Manajemen,3,Skripsi,6,B,3.0,0.432
S23,Manajemen,3,Kewirausahaan,2,A-,3.7,0.432
S24,Biologi,1,Aljabar Linear,3,C+,2.3,0.258
S24,Biologi,1,Matematika Diskrit,3,C+,2.3,0.258
S24,Biologi,1,Bahasa Inggris,2,A-,3.7,0.258
S24,Biologi,1,Bahasa Inggris,2,B,3.0,0.258
S24,Biologi,1,Bahasa Indonesia,2,A,4.0,0.258
S24,Biologi,1,Kalkulus I,3,B-,2.7,0.258
S24,Biologi,1,Agama,2,A,4.0,0.258
S24,Biologi,2,Agama,2,B+,3.3,0.258
S24,Biologi,2,Kalkulus III,3,B+,3.3,0.258
S24,Biologi,2,Statistika,3,A-,3.7,0.258
S24,Biologi,2,Agama,2,B+,3.3,0.258
S24,Biologi,2,Mikrobiologi,3,B-,2.7,0.258
S24,Biologi,2,Metodologi Penelitian,2,A-,3.7,0.258
S24,Biologi,3,Kerja Praktik,3,B+,3.3,0.258
S24,Biologi,3,Seminar,1,A,4.0,0.258
S24,Biologi,3,Kalkulus II,3,C+,2.3,0.258
S24,Biologi,3,Pancasila,2,A,4.0,0.258
S24,Biologi,3,Kewirausahaan,2,A-,3.7,0.258
S24,Biologi,3,Kewarganegaraan,2,A,4.0,0.258
S25,Teknik Informatika,1,Kalkulus II,3,B,3.0,0.539
S25,Teknik Informatika,1,Pengantar Matematika,2,A,4.0,0.539
S25,Teknik Informatika,1,Seminar,1,B+,3.3,0.539
S25,Teknik Informatika,1,Kewirausahaan,2,B+,3.3,0.539
S25,Teknik Informatika,1,Pembelajaran Mesin,3,C+,2.3,0.539
S25,Teknik Informatika,2,Etika Profesi,2,A-,3.7,0.539
S25,Teknik Informatika,2,Kewarganegaraan,2,A,4.0,0.539
S25,Teknik Informatika,2,Kimia Organik,3,C+,2.3,0.539
S25,Teknik Informatika,2,Fisika Dasar I,3,A,4.0,0.539
S25,Teknik Informatika,2,Bahasa Indonesia,2,A-,3.7,0.539
S25,Teknik Informatika,2,Kimia Dasar,3,A,4.0,0.539
S25,Teknik Informatika,3,Sistem Operasi,3,A-,3.7,0.539
S25,Teknik Informatika,3,Kewirausahaan,2,A-,3.7,0.539
S25,Teknik Informatika,3,Pemrograman Web,3,A,4.0,0.539
S25,Teknik Informatika,3,Struktur Data,3,B,3.0,0.539
S25,Teknik Informatika,3,Fisika,3,A-,3.7,0.539
S25,Teknik Informatika,3,Agama,2,A,4.0,0.539
S25,Teknik Informatika,4,Kerja Praktik,3,A-,3.7,0.539
S25,Teknik Informatika,4,Pancasila,2,A-,3.7,0.539
S25,Teknik Informatika,4,Kewarganegaraan,2,A-,3.7,0.539
S25,Teknik Informatika,4,Statistika,3,A-,3.7,0.539
S25,Teknik Informatika,4,Pemrograman Berorientasi Objek,3,A-,3.7,0.539
S25,Teknik Informatika,5,Skripsi,6,A,4.0,0.539
S25,Teknik Informatika,5,Algoritma dan Pemrograman,4,B-,2.7,0.539
S25,Teknik Informatika,5,Rekayasa Perangkat Lunak,3,A,4.0,0.539
S25,Teknik Informatika,5,Kecerdasan Buatan,3,A-,3.7,0.539
S25,Teknik Informatika,5,Agama,2,A,4.0,0.539
S26,Ilmu Komunikasi,1,Bahasa Inggris,2,A,4.0,0.238
S26,Ilmu Komunikasi,1,Etika Profesi,2,B,3.0,0.238
S26,Ilmu Komunikasi,1,Pancasila,2,A,4.0,0.238
S26,Ilmu Komunikasi,1,Kewarganegaraan,2,A,4.0,0.238
S26,Ilmu Komunikasi,1,Komunikasi Organisasi,3,A,4.0,0.238
S26,Ilmu Komunikasi,2,Perilaku Organisasi,3,B+,3.3,0.238
S26,Ilmu Komunikasi,2,Bahasa Indonesia,2,B+,3.3,0.238
S26,Ilmu Komunikasi,2,Bahasa Indonesia,2,A-,3.7,0.238
S26,Ilmu Komunikasi,2,Kewirausahaan,2,B-,2.7,0.238
S26,Ilmu Komunikasi,2,Agama,2,A-,3.7,0.238
S26,Ilmu Komunikasi,2,Pancasila,2,A,4.0,0.238
S26,Ilmu Komunikasi,3,Seminar,1,A-,3.7,0.238
S26,Ilmu Komunikasi,3,Bahasa Inggris,2,B+,3.3,0.238
S26,Ilmu Komunikasi,3,Skripsi,6,B+,3.3,0.238
S26,Ilmu Komunikasi,3,Kewirausahaan,2,A,4.0,0.238
S26,Ilmu Komunikasi,3,Kerja Praktik,3,A,4.0,0.238
S26,Ilmu Komunikasi,4,Metodologi Penelitian,2,B-,2.7,0.238
S26,Ilmu Komunikasi,4,Komunikasi Massa,3,A,4.0,0.238
S26,Ilmu Komunikasi,4,Kewarganegaraan,2,A,4.0,0.238
S26,Ilmu Komunikasi,4,Pemasaran,3,B-,2.7,0.238
S27,Kedokteran,1,Kimia Dasar,3,A,4.0,0.661
S27,Kedokteran,1,Genetika,3,A-,3.7,0.661
S27,Kedokteran,1,Kewarganegaraan,2,A-,3.7,0.661
S27,Kedokteran,1,Metodologi Penelitian,2,A,4.0,0.661
S27,Kedokteran,1,Farmakologi,4,B,3.0,0.661
S27,Kedokteran,1,Pancasila,2,A,4.0,0.661
S27,Kedokteran,2,Pancasila,2,A-,3.7,0.661
S27,Kedokteran,2,Agama,2,B,3.0,0.661
S27,Kedokteran,2,Seminar,1,A,4.0,0.661
S27,Kedokteran,2,Bahasa Indonesia,2,A,4.0,0.661
S27,Kedokteran,2,Bahasa Indonesia,2,A,4.0,0.661
S27,Kedokteran,2,Biokimia,3,C+,2.3,0.661
S27,Kedokteran,3,Kerja Praktik,3,A,4.0,0.661
S27,Kedokteran,3,Anatomi,4,C+,2.3,0.661
S27,Kedokteran,3,Kewarganegaraan,2,A,4.0,0.661
S27,Kedokteran,3,Etika Profesi,2,A-,3.7,0.661
S27,Kedokteran,3,Agama,2,A,4.0,0.661
S27,Kedokteran,3,Kewirausahaan,2,A-,3.7,0.661
S27,Kedokteran,3,Bahasa Inggris,2,A,4.0,0.661
S28,Kedokteran,1,Bahasa Inggris,2,A,4.0,0.415
S28,Kedokteran,1,Agama,2,A,4.0,0.415
S28,Kedokteran,1,Kimia Organik,3,C+,2.3,0.415
S28,Kedokteran,1,Anatomi,4,A-,3.7,0.415
S28,Kedokteran,1,Skripsi,6,A,4.0,0.415
S28,Kedokteran,1,Bahasa Indonesia,2,A-,3.7,0.415
S28,Kedokteran,1,Pancasila,2,A-,3.7,0.415
S28,Kedokteran,2,Pancasila,2,A,4.0,0.415
S28,Kedokteran,2,Kerja Praktik,3,A,4.0,0.415
S28,Kedokteran,2,Farmakologi,4,B,3.0,0.415
S28,Kedokteran,2,Fisiologi,4,B,3.0,0.415
S28,Kedokteran,2,Agama,2,A-,3.7,0.415
S28,Kedokteran,2,Bahasa Indonesia,2,A-,3.7,0.415
S28,Kedokteran,3,Metodologi Penelitian,2,B+,3.3,0.415
S28,Kedokteran,3,Genetika,3,B,3.0,0.415
S28,Kedokteran,3,Mikrobiologi,3,A-,3.7,0.415
S28,Kedokteran,3,Pancasila,2,A,4.0,0.415
S28,Kedokteran,3,Kewirausahaan,2,A-,3.7,0.415
S28,Kedokteran,4,Kewarganegaraan,2,A,4.0,0.415
S28,Kedokteran,4,Kewarganegaraan,2,A-,3.7,0.415
S28,Kedokteran,4,Kewirausahaan,2,C+,2.3,0.415
S28,Kedokteran,4,Kimia Dasar,3,B,3.0,0.415
S28,Kedokteran,4,Etika Profesi,2,A-,3.7,0.415
S28,Kedokteran,5,Bahasa Inggris,2,A,4.0,0.415
S29,Hukum,1,Agama,2,B+,3.3,0.746
S29,Hukum,1,Etika Profesi,2,A,4.0,0.746
S29,Hukum,1,Pengantar Ilmu Hukum,3,B+,3.3,0.746
S29,Hukum,1,Kewirausahaan,2,A-,3.7,0.746
S29,Hukum,1,Bahasa Inggris,2,A,4.0,0.746
S29,Hukum,2,Bahasa Inggris,2,B+,3.3,0.746
S29,Hukum,2,Skripsi,6,B+,3.3,0.746
S29,Hukum,2,Bahasa Indonesia,2,A,4.0,0.746
S29,Hukum,2,Kewarganegaraan,2,A-,3.7,0.746
S29,Hukum,2,Kewirausahaan,2,A,4.0,0.746
S29,Hukum,3,Kewarganegaraan,2,A,4.0,0.746
S29,Hukum,3,Agama,2,A,4.0,0.746
S29,Hukum,3,Hukum Perdata,3,B+,3.3,0.746
S29,Hukum,3,Hukum Pidana,3,A,4.0,0.746
S29,Hukum,3,Pancasila,2,A,4.0,0.746
S29,Hukum,4,Bahasa Indonesia,2,A,4.0,0.746
S29,Hukum,4,Seminar,1,A,4.0,0.746
S30,Kedokteran,1,Bahasa Indonesia,2,A-,3.7,0.702
S30,Kedokteran,1,Fisiologi,4,B+,3.3,0.702
S30,Kedokteran,1,Agama,2,A,4.0,0.702
S30,Kedokteran,1,Bahasa Inggris,2,A-,3.7,0.702
S30,Kedokteran,1,Farmakologi,4,A,4.0,0.702
S30,Kedokteran,1,Kewarganegaraan,2,A,4.0,0.702
S30,Kedokteran,2,Pancasila,2,A,4.0,0.702
S30,Kedokteran,2,Kimia Dasar,3,A,4.0,0.702
S30,Kedokteran,2,Agama,2,B+,3.3,0.702
S30,Kedokteran,2,Metodologi Penelitian,2,A,4.0,0.702
S30,Kedokteran,2,Kimia Organik,3,B+,3.3,0.702
S30,Kedokteran,2,Anatomi,4,A-,3.7,0.702
S30,Kedokteran,2,Bahasa Inggris,2,B,3.0,0.702
S30,Kedokteran,3,Bahasa Inggris,2,A-,3.7,0.702
S30,Kedokteran,3,Kerja Praktik,3,B+,3.3,0.702
S30,Kedokteran,3,Biokimia,3,C,2.0,0.702
S30,Kedokteran,3,Mikrobiologi,3,B-,2.7,0.702
S30,Kedokteran,3,Seminar,1,B+,3.3,0.702
S30,Kedokteran,3,Kewirausahaan,2,A,4.0,0.702
S30,Kedokteran,3,Kewarganegaraan,2,A,4.0,0.702
S30,Kedokteran,4,Kewarganegaraan,2,A-,3.7,0.702
S30,Kedokteran,4,Kewirausahaan,2,A,4.0,0.702
S30,Kedokteran,4,Genetika,3,A,4.0,0.702
S30,Kedokteran,4,Bahasa Indonesia,2,A-,3.7,0.702
S30,Kedokteran,4,Etika Profesi,2,A,4.0,0.702
S30,Kedokteran,4,Pancasila,2,A,4.0,0.702
S30,Kedokteran,4,Skripsi,6,B,3.0,0.702
S30,Kedokteran,5,Skripsi,6,A,4.0,0.702
S31,Teknik Informatika,1,Kecerdasan Buatan,3,A-,3.7,0.521
S31,Teknik Informatika,1,Agama,2,A,4.0,0.521
S31,Teknik Informatika,1,Matematika Diskrit,3,C+,2.3,0.521
S31,Teknik Informatika,1,Statistika Inferensial,3,C+,2.3,0.521
S31,Teknik Informatika,1,Kalkulus II,3,B-,2.7,0.521
S31,Teknik Informatika,1,Pembelajaran Mesin,3,A,4.0,0.521
S31,Teknik Informatika,2,Etika Profesi,2,A,4.0,0.521
S31,Teknik Informatika,2,Kalkulus I,3,B+,3.3,0.521
S31,Teknik Informatika,2,Kewirausahaan,2,A-,3.7,0.521
S31,Teknik Informatika,2,Kalkulus III,3,B+,3.3,0.521
S31,Teknik Informatika,2,Pancasila,2,A-,3.7,0.521
S31,Teknik Informatika,2,Jaringan Komputer,3,C+,2.3,0.521
S31,Teknik Informatika,2,Kewarganegaraan,2,A-,3.7,0.521
S31,Teknik Informatika,3,Kewarganegaraan,2,A,4.0,0.521
S31,Teknik Informatika,3,Kewarganegaraan,2,A,4.0,0.521
S31,Teknik Informatika,3,Rekayasa Perangkat Lunak,3,B+,3.3,0.521
S31,Teknik Informatika,3,Aljabar Linear,3,B-,2.7,0.521
S31,Teknik Informatika,3,Basis Data,3,B,3.0,0.521
S31,Teknik Informatika,3,Skripsi,6,B,3.0,0.521
S31,Teknik Informatika,3,Pancasila,2,A-,3.7,0.521
S31,Teknik Informatika,4,Pancasila,2,A,4.0,0.521
S31,Teknik Informatika,4,Bahasa Inggris,2,A-,3.7,0.521
S31,Teknik Informatika,4,Bahasa Indonesia,2,A,4.0,0.521
S31,Teknik Informatika,4,Pengantar Matematika,2,A,4.0,0.521
S31,Teknik Informatika,4,Pemrograman Mobile,3,B,3.0,0.521
S31,Teknik Informatika,4,Pemrograman Web,3,B+,3.3,0.521
S31,Teknik Informatika,4,Metodologi Penelitian,2,A,4.0,0.521
S31,Teknik Informatika,5,Metodologi Penelitian,2,A-,3.7,0.521
S31,Teknik Informatika,5,Fisika,3,A,4.0,0.521
S31,Teknik Informatika,5,Kimia Dasar,3,A,4.0,0.521
S31,Teknik Informatika,5,Struktur Data,3,B,3.0,0.521
S31,Teknik Informatika,5,Pemrograman Berorientasi Objek,3,A,4.0,0.521
S31,Teknik Informatika,5,Seminar,1,A,4.0,0.521
S31,Teknik Informatika,5,Statistika,3,C+,2.3,0.521
S31,Teknik Informatika,6,Statistika,3,B-,2.7,0.521
S31,Teknik Informatika,6,Kerja Praktik,3,B+,3.3,0.521
S31,Teknik Informatika,6,Kewirausahaan,2,A,4.0,0.521
S31,Teknik Informatika,6,Sistem Operasi,3,A-,3.7,0.521
S31,Teknik Informatika,6,Fisika Dasar I,3,B,3.0,0.521
S31,Teknik Informatika,6,Grafika Komputer,3,A-,3.7,0.521
S32,Biologi,1,Kewarganegaraan,2,A-,3.7,0.658
S32,Biologi,1,Skripsi,6,B+,3.3,0.658
S32,Biologi,1,Matematika Diskrit,3,B,3.0,0.658
S32,Biologi,1,Kalkulus I,3,B-,2.7,0.658
S32,Biologi,1,Kerja Praktik,3,B+,3.3,0.658
S32,Biologi,1,Seminar,1,A-,3.7,0.658
S32,Biologi,2,Bahasa Indonesia,2,B+,3.3,0.658
S32,Biologi,2,Kalkulus III,3,B-,2.7,0.658
S32,Biologi,2,Pengantar Matematika,2,A,4.0,0.658
S32,Biologi,2,Bahasa Indonesia,2,A,4.0,0.658
S32,Biologi,2,Kewirausahaan,2,A,4.0,0.658
S33,Hukum,1,Bahasa Inggris,2,B+,3.3,0.34
S33,Hukum,1,Metodologi Penelitian,2,B-,2.7,0.34
S33,Hukum,1,Agama,2,A,4.0,0.34
S33,Hukum,1,Etika Profesi,2,A-,3.7,0.34
S33,Hukum,1,Bahasa Indonesia,2,A,4.0,0.34
S33,Hukum,1,Agama,2,A,4.0,0.34
S33,Hukum,1,Seminar,1,A,4.0,0.34
S33,Hukum,2,Seminar,1,A-,3.7,0.34
S33,Hukum,2,Pengantar Ilmu Hukum,3,B+,3.3,0.34
S33,Hukum,2,Skripsi,6,B+,3.3,0.34
S33,Hukum,2,Hukum Perdata,3,A-,3.7,0.34
S33,Hukum,2,Bahasa Inggris,2,A-,3.7,0.34
S33,Hukum,3,Pancasila,2,A-,3.7,0.34
S33,Hukum,3,Kerja Praktik,3,A,4.0,0.34
S33,Hukum,3,Kewarganegaraan,2,A,4.0,0.34
S33,Hukum,3,Kewirausahaan,2,B+,3.3,0.34
S33,Hukum,3,Kewirausahaan,2,A,4.0,0.34
S33,Hukum,3,Pancasila,2,A,4.0,0.34
S33,Hukum,3,Hukum Pidana,3,A,4.0,0.34
S33,Hukum,4,Hukum Pidana,3,B+,3.3,0.34
S33,Hukum,4,Kewarganegaraan,2,A,4.0,0.34
S34,Teknik Informatika,1,Seminar,1,A,4.0,0.565
S34,Teknik Informatika,1,Matematika Diskrit,3,A-,3.7,0.565
S34,Teknik Informatika,1,Etika Profesi,2,A,4.0,0.565
S34,Teknik Informatika,1,Kimia Dasar,3,B-,2.7,0.565
S34,Teknik Informatika,1,Kerja Praktik,3,A,4.0,0.565
S34,Teknik Informatika,1,Jaringan Komputer,3,A-,3.7,0.565
S34,Teknik Informatika,2,Pengantar Matematika,2,A,4.0,0.565
S34,Teknik Informatika,2,Aljabar Linear,3,B,3.0,0.565
S34,Teknik Informatika,2,Statistika Inferensial,3,B-,2.7,0.565
S34,Teknik Informatika,2,Fisika,3,A,4.0,0.565
S34,Teknik Informatika,2,Kalkulus II,3,B-,2.7,0.565
S34,Teknik Informatika,2,Statistika,3,B,3.0,0.565
S34,Teknik Informatika,3,Fisika Dasar II,3,C+,2.3,0.565
S34,Teknik Informatika,3,Grafika Komputer,3,B,3.0,0.565
S34,Teknik Informatika,3,Pemrograman Mobile,3,B,3.0,0.565
S34,Teknik Informatika,3,Bahasa Indonesia,2,A,4.0,0.565
S34,Teknik Informatika,3,Agama,2,A,4.0,0.565
S34,Teknik Informatika,3,Kalkulus I,3,B,3.0,0.565
S34,Teknik Informatika,3,Pemrograman Berorientasi Objek,3,B-,2.7,0.565
S35,Sistem Informasi,1,Seminar,1,A,4.0,0.525
S35,Sistem Informasi,1,Kewirausahaan,2,A,4.0,0.525
S35,Sistem Informasi,1,Pancasila,2,A,4.0,0.525
S35,Sistem Informasi,1,Metodologi Penelitian,2,A,4.0,0.525
S35,Sistem Informasi,1,Jaringan Komputer,3,A,4.0,0.525
S35,Sistem Informasi,1,Pembelajaran Mesin,3,B+,3.3,0.525
S35,Sistem Informasi,2,Etika Profesi,2,A,4.0,0.525
S35,Sistem Informasi,2,Kalkulus II,3,A,4.0,0.525
S35,Sistem Informasi,2,Aljabar Linear,3,A-,3.7,0.525
S35,Sistem Informasi,2,Pengantar Matematika,2,A,4.0,0.525
S35,Sistem Informasi,2,Struktur Data,3,B-,2.7,0.525
S35,Sistem Informasi,2,Pemrograman Web,3,A,4.0,0.525
S35,Sistem Informasi,2,Fisika,3,A-,3.7,0.525
S35,Sistem Informasi,3,Fisika,3,A,4.0,0.525
S35,Sistem Informasi,3,Agama,2,B+,3.3,0.525
S35,Sistem Informasi,3,Pemrograman Berorientasi Objek,3,C+,2.3,0.525
S35,Sistem Informasi,3,Skripsi,6,A-,3.7,0.525
S35,Sistem Informasi,3,Basis Data,3,A,4.0,0.525
S36,Teknik Mesin,1,Pengantar Matematika,2,A,4.0,0.974
S36,Teknik Mesin,1,Kewarganegaraan,2,A,4.0,0.974
S36,Teknik Mesin,1,Kimia Dasar,3,B,3.0,0.974
S36,Teknik Mesin,1,Fisika,3,B+,3.3,0.974
S36,Teknik Mesin,1,Kalkulus I,3,A,4.0,0.974
S36,Teknik Mesin,1,Bahasa Indonesia,2,A,4.0,0.974
